location,week_day,date_all,date_day,date_month,date_year,date_hour,date_minut,video_original_file_name,mapping_key,video_file_name
valby,sunday,13-02-2022 02:33,13,2,2022,2,33,FILE0151,Valby_13-02-2022/FILE0151.MP4,valby_13-02-2022_02.33_FILE0151.MP4
valby,sunday,13-02-2022 02:41,13,2,2022,2,41,FILE0152,Valby_13-02-2022/FILE0152.MP4,valby_13-02-2022_02.41_FILE0152.MP4
valby,sunday,13-02-2022 02:49,13,2,2022,2,49,FILE0153,Valby_13-02-2022/FILE0153.MP4,valby_13-02-2022_02.49_FILE0153.MP4
valby,sunday,13-02-2022 02:57,13,2,2022,2,57,FILE0154,Valby_13-02-2022/FILE0154.MP4,valby_13-02-2022_02.57_FILE0154.MP4
valby,sunday,13-02-2022 03:05,13,2,2022,3,5,FILE0155,Valby_13-02-2022/FILE0155.MP4,valby_13-02-2022_03.05_FILE0155.MP4
valby,sunday,13-02-2022 03:13,13,2,2022,3,13,FILE0156,Valby_13-02-2022/FILE0156.MP4,valby_13-02-2022_03.13_FILE0156.MP4
valby,sunday,13-02-2022 03:21,13,2,2022,3,21,FILE0157,Valby_13-02-2022/FILE0157.MP4,valby_13-02-2022_03.21_FILE0157.MP4
valby,sunday,13-02-2022 03:29,13,2,2022,3,29,FILE0158,Valby_13-02-2022/FILE0158.MP4,valby_13-02-2022_03.29_FILE0158.MP4
valby,sunday,13-02-2022 03:37,13,2,2022,3,37,FILE0159,Valby_13-02-2022/FILE0159.MP4,valby_13-02-2022_03.37_FILE0159.MP4
valby,sunday,13-02-2022 03:45,13,2,2022,3,45,FILE0160,Valby_13-02-2022/FILE0160.MP4,valby_13-02-2022_03.45_FILE0160.MP4
valby,sunday,13-02-2022 03:53,13,2,2022,3,53,FILE0161,Valby_13-02-2022/FILE0161.MP4,valby_13-02-2022_03.53_FILE0161.MP4
valby,sunday,13-02-2022 04:01,13,2,2022,4,1,FILE0162,Valby_13-02-2022/FILE0162.MP4,valby_13-02-2022_04.01_FILE0162.MP4
valby,sunday,13-02-2022 04:09,13,2,2022,4,9,FILE0163,Valby_13-02-2022/FILE0163.MP4,valby_13-02-2022_04.09_FILE0163.MP4
valby,sunday,13-02-2022 04:17,13,2,2022,4,17,FILE0164,Valby_13-02-2022/FILE0164.MP4,valby_13-02-2022_04.17_FILE0164.MP4
valby,sunday,13-02-2022 04:25,13,2,2022,4,25,FILE0165,Valby_13-02-2022/FILE0165.MP4,valby_13-02-2022_04.25_FILE0165.MP4
valby,sunday,13-02-2022 04:33,13,2,2022,4,33,FILE0166,Valby_13-02-2022/FILE0166.MP4,valby_13-02-2022_04.33_FILE0166.MP4
valby,sunday,13-02-2022 04:41,13,2,2022,4,41,FILE0167,Valby_13-02-2022/FILE0167.MP4,valby_13-02-2022_04.41_FILE0167.MP4
valby,sunday,13-02-2022 04:49,13,2,2022,4,49,FILE0168,Valby_13-02-2022/FILE0168.MP4,valby_13-02-2022_04.49_FILE0168.MP4
valby,sunday,13-02-2022 04:57,13,2,2022,4,57,FILE0169,Valby_13-02-2022/FILE0169.MP4,valby_13-02-2022_04.57_FILE0169.MP4
valby,sunday,13-02-2022 05:05,13,2,2022,5,5,FILE0170,Valby_13-02-2022/FILE0170.MP4,valby_13-02-2022_05.05_FILE0170.MP4
valby,sunday,13-02-2022 05:13,13,2,2022,5,13,FILE0171,Valby_13-02-2022/FILE0171.MP4,valby_13-02-2022_05.13_FILE0171.MP4
valby,sunday,13-02-2022 05:21,13,2,2022,5,21,FILE0172,Valby_13-02-2022/FILE0172.MP4,valby_13-02-2022_05.21_FILE0172.MP4
valby,sunday,13-02-2022 05:29,13,2,2022,5,29,FILE0173,Valby_13-02-2022/FILE0173.MP4,valby_13-02-2022_05.29_FILE0173.MP4
valby,sunday,13-02-2022 05:37,13,2,2022,5,37,FILE0174,Valby_13-02-2022/FILE0174.MP4,valby_13-02-2022_05.37_FILE0174.MP4
valby,sunday,13-02-2022 05:45,13,2,2022,5,45,FILE0175,Valby_13-02-2022/FILE0175.MP4,valby_13-02-2022_05.45_FILE0175.MP4
valby,sunday,13-02-2022 05:53,13,2,2022,5,53,FILE0176,Valby_13-02-2022/FILE0176.MP4,valby_13-02-2022_05.53_FILE0176.MP4
